File Name,Flat Fee,Annual fee threshold 1,Annual fee Threshold 2,Annual fee Threshold 3,Annual fee Threshold 4,Annual fee Threshold 5,Annual fee Threshold 6,Annual fee Threshold 7,Annual fee Threshold 8,Minimum investment (Amount/No),Negotiable (Yes/No),Negotiable threshold (Number/ N/A),Verification Summary,Digit % Count,Dollar Count,Fee Count,Text Length,adviser_id1,adviser_id2,sequence_num,filing_date,Annual fee threshold 1_clean,Annual fee threshold 1_lower_bound,Annual fee threshold 1_upper_bound,Annual fee threshold 1_fee_pct,Annual fee Threshold 2_clean,Annual fee Threshold 2_lower_bound,Annual fee Threshold 2_upper_bound,Annual fee Threshold 2_fee_pct,Annual fee Threshold 3_clean,Annual fee Threshold 3_lower_bound,Annual fee Threshold 3_upper_bound,Annual fee Threshold 3_fee_pct,Annual fee Threshold 4_clean,Annual fee Threshold 4_lower_bound,Annual fee Threshold 4_upper_bound,Annual fee Threshold 4_fee_pct,Annual fee Threshold 5_clean,Annual fee Threshold 5_lower_bound,Annual fee Threshold 5_upper_bound,Annual fee Threshold 5_fee_pct,Annual fee Threshold 6_clean,Annual fee Threshold 6_lower_bound,Annual fee Threshold 6_upper_bound,Annual fee Threshold 6_fee_pct,Annual fee Threshold 7_clean,Annual fee Threshold 7_lower_bound,Annual fee Threshold 7_upper_bound,Annual fee Threshold 7_fee_pct,Annual fee Threshold 8_clean,Annual fee Threshold 8_lower_bound,Annual fee Threshold 8_upper_bound,Annual fee Threshold 8_fee_pct,Negotiable threshold (Number/ N/A)_clean,Negotiable threshold (Number/ N/A)_lower_bound,Negotiable threshold (Number/ N/A)_upper_bound,Negotiable threshold (Number/ N/A)_fee_pct,flat_fee_clean,has_flat_fee,min_investment_clean,has_min_investment,negotiable_clean,negotiable_threshold_clean,fee_structure_type,fee_tier_count,potential_multiple_products,filing_year
formadv_part2_1_extracted\104577_91016_1_20130208_fees_section.txt.txt,No,"$0 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $3,000,000 (1.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,No,"2,3,4,10",22,53,61,8036,104577,91016,1,2013-02-08,$0 - $1000000 (2.00%),0.0,1000000.0,2.0,$1000001 - $3000000 (1.75%),1000001.0,3000000.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,,Tiered,2,False,2013
formadv_part2_1_extracted\104577_91210_1_20130213_fees_section.txt.txt,No,"$0 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $3,000,000 (1.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,No,"2,3,4,10",22,53,61,8036,104577,91210,1,2013-02-13,$0 - $1000000 (2.00%),0.0,1000000.0,2.0,$1000001 - $3000000 (1.75%),1000001.0,3000000.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,,Tiered,2,False,2013
formadv_part2_1_extracted\104579_3294_1_20070728_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,143,104579,3294,1,2007-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2007
formadv_part2_1_extracted\104579_3294_2_20110331_fees_section.txt.txt,No,"$0 - $100,000 (1.00%) [VERIFIED]","$100,001 - $500,000 (0.80%) [VERIFIED]","$500,001 - $1,000,000 (0.50%) [VERIFIED]","$1,000,001+ (0.40%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",8,5,18,2161,104579,3294,2,2011-03-31,$0 - $100000 (1.00%),0.0,100000.0,1.0,$100001 - $500000 (0.80%),100001.0,500000.0,0.8,$500001 - $1000000 (0.50%),500001.0,1000000.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2011
formadv_part2_1_extracted\104579_3294_3_20120315_fees_section.txt.txt,No,"$0 - $100,000 (1.00%) [VERIFIED]","$100,001 - $500,000 (0.80%) [VERIFIED]","$500,001 - $1,000,000 (0.50%) [VERIFIED]","$1,000,001+ (0.40%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",8,5,18,2161,104579,3294,3,2012-03-15,$0 - $100000 (1.00%),0.0,100000.0,1.0,$100001 - $500000 (0.80%),100001.0,500000.0,0.8,$500001 - $1000000 (0.50%),500001.0,1000000.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104579_3294_4_20120502_fees_section.txt.txt,No,"$0 - $100,000 (1.00%) [VERIFIED]","$100,001 - $500,000 (0.80%) [VERIFIED]","$500,001 - $1,000,000 (0.50%) [VERIFIED]","$1,000,001+ (0.40%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",8,5,18,2416,104579,3294,4,2012-05-02,$0 - $100000 (1.00%),0.0,100000.0,1.0,$100001 - $500000 (0.80%),100001.0,500000.0,0.8,$500001 - $1000000 (0.50%),500001.0,1000000.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104580_106591_1_20131129_fees_section.txt.txt,No,,,,,,,,$0 - $X (0.15% - 1.30%) [VERIFIED],No,Yes,No,9,6,0,37,7013,104580,106591,1,2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2013
formadv_part2_1_extracted\104580_106591_2_20140115_fees_section.txt.txt,No,,,"$0 - $500,000 (0.35% - 1.30%) [VERIFIED]","$0 - $500,000 (0.15% - 0.60%) [VERIFIED]",,,,,No,Yes,No,"4,5",6,0,37,7652,104580,106591,2,2014-01-15,,,,,,,,,$0 - $500000 (0.35%),0.0,500000.0,0.35,$0 - $500000 (0.15%),0.0,500000.0,0.15,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,2,False,2014
formadv_part2_1_extracted\104580_116470_1_20140331_fees_section.txt.txt,No,,,,,,,,"$0 - $1,000,000 (0.15% - 1.30%) [VERIFIED]",No,Yes,No,9,6,0,37,7804,104580,116470,1,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.15%),0.0,1000000.0,0.15,,,,,,False,,False,True,,Tiered,1,False,2014
formadv_part2_1_extracted\104580_116470_2_20150331_fees_section.txt.txt,No,,,,,,,,0.15% - 1.30% [VERIFIED],No,Yes,No,9,6,0,43,8814,104580,116470,2,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\104580_116470_3_20160329_fees_section.txt.txt,No,,,,,,,,"Equity: 0.30% - 1.30%, Fixed Income: 0.15% - 0.50% [VERIFIED]",No,Yes,No,9,5,0,42,7618,104580,116470,3,2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2016
formadv_part2_1_extracted\104580_274028_1_20170329_fees_section.txt.txt,No,,,,,,,"$0 - $1,000,000 (0.25% - 1.10%) [VERIFIED]","$0 - $1,000,000 (0.10% - 0.65%) [VERIFIED]",No,Yes,No,"8,9",7,0,46,8052,104580,274028,1,2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,$0 - $1000000 (0.10%),0.0,1000000.0,0.1,,,,,,False,,False,True,,Tiered,2,False,2017
formadv_part2_1_extracted\104580_274028_2_20180323_fees_section.txt.txt,No,,,,,,,,"$0 - $1,000,000 (0.25% - 1.10%) [VERIFIED]",No,Yes,No,9,7,0,54,9019,104580,274028,2,2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,,,,,,False,,False,True,,Tiered,1,False,2018
formadv_part2_1_extracted\104580_50501_1_20110331_fees_section.txt.txt,No,,,,,,,,0.15% - 1.30% [VERIFIED],No,Yes,No,9,6,0,35,6715,104580,50501,1,2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2011
formadv_part2_1_extracted\104580_56166_1_20110526_fees_section.txt.txt,No,,,,,,,,0.15% - 1.30% [VERIFIED],No,Yes,No,9,6,0,35,6746,104580,56166,1,2011-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2011
formadv_part2_1_extracted\104580_56166_2_20120330_fees_section.txt.txt,No,,,,,,,,0.15% - 1.30% [VERIFIED],No,Yes,No,9,6,0,35,6746,104580,56166,2,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2012
formadv_part2_1_extracted\104580_96053_1_20130327_fees_section.txt.txt,No,,,,,,,,0.15% - 1.30% [VERIFIED],No,Yes,No,9,6,0,35,6955,104580,96053,1,2013-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2013
formadv_part2_1_extracted\104581_100771_1_20130529_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,100771,1,2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\104581_116741_1_20140331_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,116741,1,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104581_116742_1_20140331_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,214,87286,104581,116742,1,2014-03-31,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2014
formadv_part2_1_extracted\104581_123615_1_20141016_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,214,87286,104581,123615,1,2014-10-16,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2014
formadv_part2_1_extracted\104581_124694_1_20141119_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,2,0,44653,104581,124694,1,2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104581_145666_1_20150331_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,214,87365,104581,145666,1,2015-03-31,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2015
formadv_part2_1_extracted\104581_145667_1_20150331_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,145667,1,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104581_246221_1_20151113_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,231,90660,104581,246221,1,2015-11-13,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2015
formadv_part2_1_extracted\104581_255521_1_20160330_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,226,89063,104581,255521,1,2016-03-30,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2016
formadv_part2_1_extracted\104581_255522_1_20160330_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,255522,1,2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\104581_276611_1_20170331_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",26,31,219,87447,104581,276611,1,2017-03-31,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2017
formadv_part2_1_extracted\104581_276612_1_20170331_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,276612,1,2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2017
formadv_part2_1_extracted\104581_279775_1_20170626_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",29,31,207,84676,104581,279775,1,2017-06-26,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2017
formadv_part2_1_extracted\104581_279776_1_20170626_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,279776,1,2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2017
formadv_part2_1_extracted\104581_286134_1_20180108_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$1,000,000 [VERIFIED]",Yes,No,"2,3,4,10",29,31,207,84755,104581,286134,1,2018-01-08,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000000.0,True,True,,Tiered,2,False,2018
formadv_part2_1_extracted\104581_286134_2_20180109_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$1,000,000 [VERIFIED]",Yes,No,"2,3,4,10",29,31,207,84758,104581,286134,2,2018-01-09,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000000.0,True,True,,Tiered,2,False,2018
formadv_part2_1_extracted\104581_286134_3_20180329_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$1,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,33,215,89045,104581,286134,3,2018-03-29,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000000.0,True,True,,Tiered,2,False,2018
formadv_part2_1_extracted\104581_286134_4_20180629_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$1,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,33,215,89039,104581,286134,4,2018-06-29,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000000.0,True,True,,Tiered,2,False,2018
formadv_part2_1_extracted\104581_47969_1_20110331_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $20,000,000 (0.90%) [VERIFIED]","$20,000,001 - $40,000,000 (0.80%) [VERIFIED]","$40,000,001 - $90,000,000 (0.70%) [VERIFIED]","$90,000,001 - $190,000,000 (0.60%) [VERIFIED]","$190,000,001+ (0.50%) [VERIFIED]",,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",29,28,143,28225,104581,47969,1,2011-03-31,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.90%),10000001.0,20000000.0,0.9,$20000001 - $40000000 (0.80%),20000001.0,40000000.0,0.8,$40000001 - $90000000 (0.70%),40000001.0,90000000.0,0.7,$90000001 - $190000000 (0.60%),90000001.0,190000000.0,0.6,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,5,False,2011
formadv_part2_1_extracted\104581_47969_2_20110408_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $20,000,000 (0.90%) [VERIFIED]","$20,000,001 - $40,000,000 (0.80%) [VERIFIED]","$40,000,001 - $90,000,000 (0.70%) [VERIFIED]","$90,000,001 - $190,000,000 (0.60%) [VERIFIED]","$190,000,001+ (0.50%) [VERIFIED]",,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",29,28,143,28225,104581,47969,2,2011-04-08,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.90%),10000001.0,20000000.0,0.9,$20000001 - $40000000 (0.80%),20000001.0,40000000.0,0.8,$40000001 - $90000000 (0.70%),40000001.0,90000000.0,0.7,$90000001 - $190000000 (0.60%),90000001.0,190000000.0,0.6,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,5,False,2011
formadv_part2_1_extracted\104581_47969_3_20110714_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $30,000,000 (0.90%) [VERIFIED]","$30,000,001 - $50,000,000 (0.80%) [VERIFIED]","$50,000,001 - $100,000,000 (0.70%) [VERIFIED]","$100,000,001 - $200,000,000 (0.60%) [VERIFIED]","$200,000,001+ (0.50%) [VERIFIED]",,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",29,28,143,28225,104581,47969,3,2011-07-14,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $30000000 (0.90%),10000001.0,30000000.0,0.9,$30000001 - $50000000 (0.80%),30000001.0,50000000.0,0.8,$50000001 - $100000000 (0.70%),50000001.0,100000000.0,0.7,$100000001 - $200000000 (0.60%),100000001.0,200000000.0,0.6,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,5,False,2011
formadv_part2_1_extracted\104581_75937_1_20120329_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,75937,1,2012-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104581_75938_1_20120329_fees_section.txt.txt,No,"$0 - $10,000,000 (1.25%) [VERIFIED]","$10,000,001 - $20,000,000 (1.00%) [VERIFIED]","$20,000,001 - $30,000,000 (0.90%) [VERIFIED]","$30,000,001 - $40,000,000 (0.75%) [VERIFIED]","$40,000,001+ (0.60%) [VERIFIED]",,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,10",29,28,159,30975,104581,75938,1,2012-03-29,$0 - $10000000 (1.25%),0.0,10000000.0,1.25,$10000001 - $20000000 (1.00%),10000001.0,20000000.0,1.0,$20000001 - $30000000 (0.90%),20000001.0,30000000.0,0.9,$30000001 - $40000000 (0.75%),30000001.0,40000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,4,False,2012
formadv_part2_1_extracted\104581_75938_2_20120504_fees_section.txt.txt,No,"$0 - $10,000,000 (1.25%) [VERIFIED]","$10,000,001 - $20,000,000 (1.00%) [VERIFIED]","$20,000,001 - $30,000,000 (0.90%) [VERIFIED]","$30,000,001 - $40,000,000 (0.75%) [VERIFIED]","$40,000,001+ (0.60%) [VERIFIED]",,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,10",29,28,159,30975,104581,75938,2,2012-05-04,$0 - $10000000 (1.25%),0.0,10000000.0,1.25,$10000001 - $20000000 (1.00%),10000001.0,20000000.0,1.0,$20000001 - $30000000 (0.90%),20000001.0,30000000.0,0.9,$30000001 - $40000000 (0.75%),30000001.0,40000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,4,False,2012
formadv_part2_1_extracted\104581_75938_3_20120830_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $30,000,000 (0.90%) [VERIFIED]","$30,000,001 - $50,000,000 (0.80%) [VERIFIED]","$50,000,001 - $100,000,000 (0.70%) [VERIFIED]","$100,000,001 - $200,000,000 (0.60%) [VERIFIED]","$200,000,001+ (0.50%) [VERIFIED]",,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",30,32,181,37360,104581,75938,3,2012-08-30,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $30000000 (0.90%),10000001.0,30000000.0,0.9,$30000001 - $50000000 (0.80%),30000001.0,50000000.0,0.8,$50000001 - $100000000 (0.70%),50000001.0,100000000.0,0.7,$100000001 - $200000000 (0.60%),100000001.0,200000000.0,0.6,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,5,False,2012
formadv_part2_1_extracted\104581_85164_1_20120830_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104581,85164,1,2012-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104581_85164_2_20130201_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $30,000,000 (0.90%) [VERIFIED]","$30,000,001 - $50,000,000 (0.80%) [VERIFIED]","$50,000,001 - $100,000,000 (0.70%) [VERIFIED]","$100,000,001 - $200,000,000 (0.60%) [VERIFIED]","$200,000,000+ (0.50%) [VERIFIED]",,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,5,6,7,10",31,33,183,38162,104581,85164,2,2013-02-01,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $30000000 (0.90%),10000001.0,30000000.0,0.9,$30000001 - $50000000 (0.80%),30000001.0,50000000.0,0.8,$50000001 - $100000000 (0.70%),50000001.0,100000000.0,0.7,$100000001 - $200000000 (0.60%),100000001.0,200000000.0,0.6,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,5,False,2013
formadv_part2_1_extracted\104581_85164_3_20130529_fees_section.txt.txt,No,"$0 - $10,000,000 (1.00%) [VERIFIED]","$10,000,001 - $50,000,000 (0.85%) [VERIFIED]","$50,000,001+ (0.75%) [VERIFIED]",,,,,,"$3,000,000 [VERIFIED]",Yes,No,"2,3,4,10",30,31,185,38433,104581,85164,3,2013-05-29,$0 - $10000000 (1.00%),0.0,10000000.0,1.0,$10000001 - $50000000 (0.85%),10000001.0,50000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3000000.0,True,True,,Tiered,2,False,2013
formadv_part2_1_extracted\104583_103603_1_20130827_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.75%) [VERIFIED]","$5,000,001+ (0.50%) [VERIFIED]","$0 - $10,000,000 (0.90%) [VERIFIED]","$10,000,001 - $25,000,000 (0.80%) [VERIFIED]","$25,000,001 - $50,000,000 (0.75%) [VERIFIED]","$50,000,001+ (0.65%) [VERIFIED]",,N/a,Yes,No,"2,3,4,5,6,7,8",7,5,16,1525,104583,103603,1,2013-08-27,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.75%),2000001.0,5000000.0,0.75,,,,,$0 - $10000000 (0.90%),0.0,10000000.0,0.9,$10000001 - $25000000 (0.80%),10000001.0,25000000.0,0.8,$25000001 - $50000000 (0.75%),25000001.0,50000000.0,0.75,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2013
formadv_part2_1_extracted\104583_105838_1_20131105_fees_section.txt.txt,No,"$0 - $2,000,000 (1%) [VERIFIED]","$2,000,001 - $5,000,000 (0.75%) [VERIFIED]","$5,000,001+ (0.50%) [VERIFIED]","$0 - $10,000,000 (0.90%) [VERIFIED]","$10,000,001 - $25,000,000 (0.80%) [VERIFIED]","$25,000,001 - $50,000,000 (0.75%) [VERIFIED]","$50,000,001+ (0.65%) [VERIFIED]",,No,Yes,No,"2,3,4,5,6,7,8",7,5,16,1525,104583,105838,1,2013-11-05,$0 - $2000000 (1%),0.0,2000000.0,1.0,$2000001 - $5000000 (0.75%),2000001.0,5000000.0,0.75,,,,,$0 - $10000000 (0.90%),0.0,10000000.0,0.9,$10000001 - $25000000 (0.80%),10000001.0,25000000.0,0.8,$25000001 - $50000000 (0.75%),25000001.0,50000000.0,0.75,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2013
